,id disease,id symptom,rate
60082,3986,25,80%-99%
60083,3986,261,80%-99%
60084,3986,1749,80%-99%
60085,3986,1554,80%-99%
60086,3986,37,80%-99%
60087,3986,229,80%-99%
60088,3986,93,80%-99%
60089,3986,39,80%-99%
60090,3986,40,80%-99%
60091,3986,1504,80%-99%
60092,3986,1211,80%-99%
60093,3986,1469,80%-99%
60094,3986,26,80%-99%
60095,3986,28,80%-99%
60096,3986,1753,80%-99%
60097,3986,1760,80%-99%
60098,3986,346,80%-99%
60099,3986,1559,80%-99%
60100,3986,1457,80%-99%
60101,3986,1119,80%-99%
60102,3986,558,5%-29%
60103,3986,122,5%-29%
60104,3986,70,5%-29%
60105,3986,1503,5%-29%
60106,3986,56,5%-29%
60107,3986,73,5%-29%
60108,3986,3286,5%-29%
60109,3986,1660,5%-29%
60110,3986,3621,5%-29%
60111,3986,1537,5%-29%
60112,3986,344,5%-29%
60113,3986,43,5%-29%
60114,3986,321,5%-29%
60115,3986,1079,5%-29%
60116,3986,2067,5%-29%
60117,3986,1750,5%-29%
60118,3986,727,5%-29%
60119,3986,619,5%-29%
60120,3986,269,5%-29%
60121,3986,872,5%-29%
60122,3986,6263,1%-4%
60123,3986,259,1%-4%
60124,3986,874,1%-4%
60125,3986,5039,1%-4%
60126,3986,214,1%-4%
60127,3986,368,1%-4%
60128,3986,11,
60129,3986,50,
60130,3986,6332,
60131,3987,1594,80%-99%
60132,3987,906,80%-99%
60133,3987,294,80%-99%
60134,3987,397,80%-99%
60135,3987,282,80%-99%
60136,3987,536,80%-99%
60137,3987,273,80%-99%
60138,3987,184,80%-99%
60139,3987,56,80%-99%
60140,3987,265,80%-99%
60141,3987,3442,80%-99%
60142,3987,124,80%-99%
60143,3987,1095,80%-99%
60144,3987,137,80%-99%
60145,3987,1706,80%-99%
60146,3987,654,80%-99%
60147,3987,269,80%-99%
60148,3987,941,30%-79%
60149,3987,279,30%-79%
60150,3987,259,30%-79%
60151,3987,136,30%-79%
60152,3987,853,30%-79%
60153,3987,331,30%-79%
60154,3987,945,30%-79%
60155,3987,1184,30%-79%
60156,3987,484,30%-79%
60157,3987,26,30%-79%
60158,3987,129,30%-79%
60159,3987,1222,5%-29%
60160,3987,2139,5%-29%
60161,3987,5910,5%-29%
60162,3987,272,5%-29%
60163,3987,6126,5%-29%
60164,3987,85,5%-29%
60165,3987,1106,5%-29%
60166,3987,3619,5%-29%
60167,3987,283,5%-29%
60168,3987,383,5%-29%
60169,3987,239,5%-29%
60170,3987,2632,5%-29%
60171,3987,527,5%-29%
60172,3987,1746,5%-29%
60173,3987,1337,5%-29%
60174,3987,3210,5%-29%
60175,3987,1644,5%-29%
60176,3987,43,5%-29%
60177,3987,110,5%-29%
60178,3987,714,5%-29%
60179,3987,1601,5%-29%
60180,3987,380,
60181,3987,11,
60182,3987,1093,
60183,3987,797,
60184,3987,3444,
60185,3987,1439,
60186,3987,236,
60187,3987,751,
60188,3987,351,
60189,3987,1085,
60190,3987,504,
60191,3987,1012,
60192,3987,598,
60193,3987,1195,
60194,3987,1099,
60195,3987,584,
60196,3987,341,
60197,3987,266,
60198,3987,1600,
60199,3987,298,
60200,3987,2022,
60201,3987,2008,
60202,3987,3004,
60203,3987,4682,
60204,3987,321,
60205,3987,44,
60206,3987,214,
60207,3987,275,
60208,3987,276,
60209,3987,688,
60210,3987,734,
60211,3987,413,
60212,3987,277,
60213,3987,113,
60214,3987,473,
60215,3988,1597,80%-99%
60216,3988,1461,80%-99%
60217,3988,367,80%-99%
60218,3988,83,
60219,3988,115,
60220,3988,11,
60221,3988,5662,
60222,3988,2231,
60223,3988,4445,
60224,3988,3250,
60225,3988,4995,
60226,3989,1167,
60227,3989,11,
60228,3989,868,
60229,3989,1122,
60230,3989,1169,
60231,3989,65,
60232,3989,1171,
60233,3989,1172,
60234,3989,643,
60235,3989,1173,
60236,3989,4,
60237,3989,1085,
60238,3989,1012,
60239,3989,56,
60240,3989,409,
60241,3989,1177,
60242,3989,937,
60243,3989,26,
60244,3989,81,
60245,3989,129,
60246,3989,1091,
60247,3989,1178,
60248,3991,2088,80%-99%
60249,3991,4361,80%-99%
60250,3991,3253,80%-99%
60251,3991,2680,30%-79%
60252,3991,3594,30%-79%
60253,3991,3983,30%-79%
60254,3991,2130,5%-29%
60255,3991,2024,5%-29%
60256,3991,3599,5%-29%
60257,3991,166,5%-29%
60258,3991,3438,5%-29%
60259,3991,422,5%-29%
60260,3993,138,100%
60261,3993,5748,100%
60262,3993,3720,80%-99%
60263,3993,3109,30%-79%
60264,3993,5133,30%-79%
60265,3993,11,
60266,3994,118,80%-99%
60267,3994,941,80%-99%
60268,3994,13,80%-99%
60269,3994,4,80%-99%
60270,3994,1070,80%-99%
60271,3994,2791,80%-99%
60272,3994,5,80%-99%
60273,3994,486,80%-99%
60274,3994,627,80%-99%
60275,3994,1481,30%-79%
60276,3994,2517,1%-4%
60277,3995,4186,80%-99%
60278,3995,3168,80%-99%
60279,3995,2624,80%-99%
60280,3995,2077,30%-79%
60281,3995,476,30%-79%
60282,3995,2636,30%-79%
60283,3995,4,30%-79%
60284,3995,146,30%-79%
60285,3995,2627,30%-79%
60286,3995,4195,30%-79%
60287,3995,484,30%-79%
60288,3995,1923,30%-79%
60289,3995,151,5%-29%
60290,3995,941,5%-29%
60291,3995,964,5%-29%
60292,3995,2953,5%-29%
60293,3995,837,5%-29%
60294,3995,65,5%-29%
60295,3995,13,5%-29%
60296,3995,1410,5%-29%
60297,3995,5,5%-29%
60298,3995,2300,5%-29%
60299,3995,1327,5%-29%
60300,3995,946,5%-29%
60301,3995,3289,5%-29%
60302,3995,132,5%-29%
60303,3995,1958,5%-29%
60304,3995,3585,5%-29%
60305,3995,1276,5%-29%
60306,3995,1922,5%-29%
60307,3995,158,5%-29%
60308,3995,1998,5%-29%
60309,3995,37,1%-4%
60310,3995,1935,
60311,3995,11,
60312,3995,839,
60313,3995,479,
60314,3998,14,
60315,3998,2455,
60316,3998,1903,
60317,3998,5592,
60318,4000,3044,80%-99%
60319,4000,2369,80%-99%
60320,4000,1971,80%-99%
60321,4000,2788,80%-99%
60322,4000,1000,80%-99%
60323,4000,151,80%-99%
60324,4000,919,80%-99%
60325,4000,916,80%-99%
60326,4000,1983,80%-99%
60327,4000,130,80%-99%
60328,4000,1326,80%-99%
60329,4000,6,80%-99%
60330,4000,798,80%-99%
60331,4000,451,80%-99%
60332,4000,1349,80%-99%
60333,4000,53,80%-99%
60334,4000,13,80%-99%
60335,4000,104,80%-99%
60336,4000,609,80%-99%
60337,4000,4,80%-99%
60338,4000,3703,80%-99%
60339,4000,1070,80%-99%
60340,4000,56,80%-99%
60341,4000,5,80%-99%
60342,4000,917,80%-99%
60343,4000,1335,80%-99%
60344,4000,1993,80%-99%
60345,4000,1469,80%-99%
60346,4000,129,80%-99%
60347,4000,158,80%-99%
60348,4000,338,80%-99%
60349,4000,14,5%-29%
60350,4000,436,5%-29%
60351,4000,2810,
60352,4000,11,
60353,4000,2309,
60354,4000,965,
60355,4000,665,
60356,4000,1038,
60357,4000,491,
60358,4000,1039,
60359,4000,2099,
60360,4000,2959,
60361,4000,1461,
60362,4000,2,
60363,4000,3556,
60364,4000,2944,
60365,4000,2210,
60366,4000,1390,
60367,4000,572,
60368,4000,1334,
60369,4000,2939,
60370,4000,544,
60371,4000,460,
60372,4000,997,
60373,4000,1338,
60374,4000,2934,
60375,4000,669,
60376,4007,406,80%-99%
60377,4007,515,80%-99%
60378,4007,787,80%-99%
60379,4007,412,80%-99%
60380,4007,351,80%-99%
60381,4007,1651,30%-79%
60382,4007,764,30%-79%
60383,4007,1205,30%-79%
60384,4007,28,30%-79%
60385,4007,783,5%-29%
60386,4007,1617,5%-29%
60387,4007,334,5%-29%
60388,4007,572,5%-29%
60389,4007,1127,
60390,4007,115,
60391,4007,534,
60392,4007,2209,
60393,4008,118,80%-99%
60394,4008,1956,80%-99%
60395,4008,1516,80%-99%
60396,4008,6757,80%-99%
60397,4008,1131,30%-79%
60398,4008,329,5%-29%
60399,4008,5,5%-29%
60400,4008,3892,
60401,4008,115,
60402,4008,2848,
60403,4008,1379,
60404,4008,2519,
60405,4008,2008,
60406,4008,592,
60407,4009,518,80%-99%
60408,4009,519,80%-99%
60409,4009,1417,80%-99%
60410,4009,2191,80%-99%
60411,4009,33,30%-79%
60412,4009,53,30%-79%
60413,4009,1028,30%-79%
60414,4009,706,5%-29%
60415,4009,26,5%-29%
60416,4010,6129,30%-79%
60417,4010,6390,5%-29%
60418,4010,3803,5%-29%
60419,4010,1880,5%-29%
60420,4010,604,5%-29%
60421,4010,129,5%-29%
60422,4010,6230,5%-29%
60423,4010,118,1%-4%
60424,4010,4493,1%-4%
60425,4010,2950,1%-4%
60426,4010,1379,1%-4%
60427,4010,357,1%-4%
60428,4010,239,1%-4%
60429,4010,719,1%-4%
60430,4011,350,5%-29%
60431,4011,312,5%-29%
60432,4011,136,5%-29%
60433,4011,167,5%-29%
60434,4011,321,5%-29%
60435,4011,83,
60436,4011,115,
60437,4011,518,
60438,4011,4,
60439,4011,105,
60440,4011,57,
60441,4011,4508,
60442,4011,1958,
60443,4011,578,
60444,4012,1342,80%-99%
60445,4012,1750,80%-99%
60446,4012,2193,30%-79%
60447,4012,2949,30%-79%
60448,4012,1052,30%-79%
60449,4012,1155,30%-79%
60450,4012,132,30%-79%
60451,4012,2966,30%-79%
60452,4012,3433,30%-79%
60453,4012,1403,5%-29%
60454,4012,2593,5%-29%
60455,4012,2950,5%-29%
60456,4012,6,5%-29%
60457,4012,293,5%-29%
60458,4012,3105,5%-29%
60459,4012,2099,5%-29%
60460,4012,131,5%-29%
60461,4012,1332,5%-29%
60462,4012,663,5%-29%
60463,4012,2,5%-29%
60464,4012,2637,5%-29%
60465,4012,572,5%-29%
60466,4012,3437,5%-29%
60467,4012,577,5%-29%
60468,4012,3438,5%-29%
60469,4012,5907,5%-29%
60470,4012,26,5%-29%
60471,4012,2670,5%-29%
60472,4012,1375,5%-29%
60473,4012,1500,5%-29%
60474,4012,5742,1%-4%
60475,4012,1118,1%-4%
60476,4012,2190,1%-4%
60477,4012,4767,1%-4%
60478,4012,151,
60479,4012,3897,
60480,4012,115,
60481,4012,1533,
60482,4012,475,
60483,4012,730,
60484,4012,1527,
60485,4012,9,
60486,4012,968,
60487,4012,1543,
60488,4012,2967,
60489,4012,2901,
60490,4012,3093,
60491,4012,3394,
60492,4012,1258,
60493,4012,3480,
60494,4012,3136,
60495,4012,1544,
60496,4012,4223,
60497,4012,3585,
60498,4012,3211,
60499,4012,5908,
60500,4013,1342,80%-99%
60501,4013,1750,80%-99%
60502,4013,2193,30%-79%
60503,4013,2949,30%-79%
60504,4013,1052,30%-79%
60505,4013,1155,30%-79%
60506,4013,132,30%-79%
60507,4013,2966,30%-79%
60508,4013,3433,30%-79%
60509,4013,1403,5%-29%
60510,4013,2593,5%-29%
60511,4013,2950,5%-29%
60512,4013,6,5%-29%
60513,4013,293,5%-29%
60514,4013,3105,5%-29%
60515,4013,2099,5%-29%
60516,4013,131,5%-29%
60517,4013,1332,5%-29%
60518,4013,663,5%-29%
60519,4013,2,5%-29%
60520,4013,2637,5%-29%
60521,4013,572,5%-29%
60522,4013,3437,5%-29%
60523,4013,577,5%-29%
60524,4013,3438,5%-29%
60525,4013,5907,5%-29%
60526,4013,26,5%-29%
60527,4013,2670,5%-29%
60528,4013,1375,5%-29%
60529,4013,1500,5%-29%
60530,4013,151,
60531,4013,115,
60532,4013,1533,
60533,4013,7134,
60534,4013,5455,
60535,4013,730,
60536,4013,1527,
60537,4013,9,
60538,4013,7140,
60539,4013,1543,
60540,4013,7141,
60541,4013,7142,
60542,4013,2967,
60543,4013,2901,
60544,4013,7135,
60545,4013,508,
60546,4013,3480,
60547,4013,3136,
60548,4013,1544,
60549,4013,7143,
60550,4013,7144,
60551,4013,7145,
60552,4013,4223,
60553,4013,7136,
60554,4013,3211,
60555,4013,5908,
60556,4013,4767,
60557,4013,7146,
60558,4014,1342,80%-99%
60559,4014,1750,80%-99%
60560,4014,2193,30%-79%
60561,4014,2949,30%-79%
60562,4014,1052,30%-79%
60563,4014,1155,30%-79%
60564,4014,132,30%-79%
60565,4014,2966,30%-79%
60566,4014,3433,30%-79%
60567,4014,1403,5%-29%
60568,4014,2593,5%-29%
60569,4014,2950,5%-29%
60570,4014,6,5%-29%
60571,4014,293,5%-29%
60572,4014,3105,5%-29%
60573,4014,2099,5%-29%
60574,4014,131,5%-29%
60575,4014,1332,5%-29%
60576,4014,663,5%-29%
60577,4014,2,5%-29%
60578,4014,2637,5%-29%
60579,4014,572,5%-29%
60580,4014,3437,5%-29%
60581,4014,577,5%-29%
60582,4014,3438,5%-29%
60583,4014,5907,5%-29%
60584,4014,26,5%-29%
60585,4014,2670,5%-29%
60586,4014,1375,5%-29%
60587,4014,1500,5%-29%
60588,4015,1342,80%-99%
60589,4015,1750,80%-99%
60590,4015,2193,30%-79%
60591,4015,2949,30%-79%
60592,4015,1052,30%-79%
60593,4015,1155,30%-79%
60594,4015,132,30%-79%
60595,4015,2966,30%-79%
60596,4015,3433,30%-79%
60597,4015,1403,5%-29%
60598,4015,2593,5%-29%
60599,4015,2950,5%-29%
60600,4015,6,5%-29%
60601,4015,293,5%-29%
60602,4015,3105,5%-29%
60603,4015,2099,5%-29%
60604,4015,131,5%-29%
60605,4015,1332,5%-29%
60606,4015,663,5%-29%
60607,4015,2,5%-29%
60608,4015,2637,5%-29%
60609,4015,572,5%-29%
60610,4015,3437,5%-29%
60611,4015,577,5%-29%
60612,4015,3438,5%-29%
60613,4015,5907,5%-29%
60614,4015,26,5%-29%
60615,4015,2670,5%-29%
60616,4015,1375,5%-29%
60617,4015,1500,5%-29%
60618,4015,3897,
60619,4015,115,
60620,4015,7134,
60621,4015,1527,
60622,4015,7137,
60623,4015,7138,
60624,4015,9,
60625,4015,3394,
60626,4015,3480,
60627,4015,3136,
60628,4015,7144,
60629,4015,7145,
60630,4015,7136,
60631,4015,3211,
60632,4015,5908,
60633,4015,4767,
60634,4015,7146,
60635,4015,7147,
60636,4016,704,80%-99%
60637,4016,656,80%-99%
60638,4016,1296,80%-99%
60639,4016,1825,80%-99%
60640,4016,4421,80%-99%
60641,4016,2203,80%-99%
60642,4016,696,80%-99%
60643,4016,544,80%-99%
60644,4016,1498,80%-99%
60645,4016,28,80%-99%
60646,4016,593,30%-79%
60647,4016,643,30%-79%
60648,4016,508,30%-79%
60649,4016,40,30%-79%
60650,4016,267,30%-79%
60651,4016,4871,5%-29%
60652,4016,1590,5%-29%
60653,4016,785,5%-29%
60654,4016,632,5%-29%
60655,4016,1753,5%-29%
60656,4016,4530,
60657,4016,3884,
60658,4016,11,
60659,4016,247,
60660,4016,135,
60661,4016,2873,
60662,4016,5130,
60663,4016,2756,
60664,4016,566,
60665,4016,541,
60666,4016,57,
60667,4016,1832,
60668,4016,60,
60669,4016,44,
60670,4016,2610,
60671,4016,202,
60672,4017,143,5%-29%
60673,4017,80,5%-29%
60674,4017,1951,5%-29%
60675,4017,321,5%-29%
60676,4017,2152,5%-29%
60677,4017,115,
60678,4017,11,
60679,4017,3228,
60680,4017,1365,
60681,4017,261,
60682,4017,6492,
60683,4017,3226,
60684,4017,543,
60685,4017,3073,
60686,4017,626,
60687,4017,961,
60688,4017,202,
60689,4018,2077,30%-79%
60690,4018,1467,30%-79%
60691,4018,1924,30%-79%
60692,4018,2634,30%-79%
60693,4018,1336,30%-79%
60694,4018,2179,30%-79%
60695,4018,4481,30%-79%
60696,4018,3225,30%-79%
60697,4018,1555,30%-79%
60698,4018,6058,5%-29%
60699,4018,100,5%-29%
60700,4018,899,5%-29%
60701,4018,1453,5%-29%
60702,4018,1456,5%-29%
60703,4018,2022,5%-29%
60704,4018,2011,5%-29%
60705,4018,2008,5%-29%
60706,4018,1592,5%-29%
60707,4018,3411,5%-29%
60708,4018,6624,5%-29%
60709,4018,115,
60710,4018,6059,
60711,4019,1596,80%-99%
60712,4019,645,80%-99%
60713,4019,561,80%-99%
60714,4019,1292,80%-99%
60715,4019,2179,80%-99%
60716,4019,350,30%-79%
60717,4019,145,30%-79%
60718,4019,57,30%-79%
60719,4019,80,30%-79%
60720,4019,3411,30%-79%
60721,4019,6443,5%-29%
60722,4019,558,5%-29%
60723,4019,100,5%-29%
60724,4019,292,5%-29%
60725,4019,329,5%-29%
60726,4019,4672,5%-29%
60727,4019,2970,5%-29%
60728,4019,108,5%-29%
60729,4019,1338,5%-29%
60730,4019,1499,5%-29%
60731,4019,485,5%-29%
60732,4019,1573,5%-29%
60733,4019,2479,5%-29%
60734,4019,394,5%-29%
60735,4019,6624,1%-4%
60736,4019,2671,
60737,4019,115,
60738,4019,1924,
60739,4019,622,
60740,4019,124,
60741,4019,3156,
60742,4019,112,
60743,4019,113,
60744,4020,1821,
60745,4020,115,
60746,4020,331,
60747,4020,570,
60748,4021,2554,5%-29%
60749,4021,1149,
60750,4021,429,
60751,4021,115,
60752,4021,3138,
60753,4021,1005,
60754,4021,2553,
60755,4021,431,
60756,4021,1521,
60757,4021,521,
60758,4021,2047,
60759,4021,123,
60760,4021,2189,
60761,4021,973,
60762,4021,807,
60763,4021,2555,
60764,4021,961,
60765,4021,1044,
60766,4021,2162,
60767,4021,1082,
60768,4022,233,5%-29%
60769,4022,11,
60770,4022,49,
60771,4022,1110,
60772,4022,162,
60773,4022,143,
60774,4022,1408,
60775,4022,3500,
60776,4022,163,
60777,4022,41,
60778,4022,60,
60779,4022,2556,
60780,4023,83,80%-99%
60781,4023,6328,80%-99%
60782,4023,350,80%-99%
60783,4023,1316,80%-99%
60784,4023,634,80%-99%
60785,4023,1684,80%-99%
60786,4023,853,80%-99%
60787,4023,1752,80%-99%
60788,4023,484,80%-99%
60789,4023,87,80%-99%
60790,4023,245,80%-99%
60791,4023,3544,30%-79%
60792,4023,3714,30%-79%
60793,4023,434,30%-79%
60794,4023,1292,30%-79%
60795,4023,1958,30%-79%
60796,4023,594,5%-29%
60797,4023,1332,5%-29%
60798,4023,1544,5%-29%
60799,4023,167,5%-29%
60800,4023,147,5%-29%
60801,4023,2069,5%-29%
60802,4023,115,
60803,4023,620,
60804,4023,837,
60805,4023,1122,
60806,4023,680,
60807,4023,2633,
60808,4023,3577,
60809,4023,888,
60810,4023,4340,
60811,4023,802,
60812,4023,3739,
60813,4023,168,
60814,4023,1537,
60815,4023,4025,
60816,4024,4099,80%-99%
60817,4024,203,80%-99%
60818,4024,104,80%-99%
60819,4024,6341,80%-99%
60820,4024,1816,30%-79%
60821,4024,656,30%-79%
60822,4024,515,30%-79%
60823,4024,278,30%-79%
60824,4024,1320,30%-79%
60825,4024,130,30%-79%
60826,4024,1322,30%-79%
60827,4024,522,30%-79%
60828,4024,1194,30%-79%
60829,4024,4670,30%-79%
60830,4024,213,30%-79%
60831,4024,57,30%-79%
60832,4024,231,30%-79%
60833,4024,28,30%-79%
60834,4024,1954,5%-29%
60835,4024,2289,5%-29%
60836,4024,5621,5%-29%
60837,4024,564,5%-29%
60838,4024,1104,5%-29%
60839,4024,1334,5%-29%
60840,4024,1325,5%-29%
60841,4024,6278,5%-29%
60842,4024,1498,5%-29%
60843,4024,321,5%-29%
60844,4024,3079,5%-29%
60845,4024,1873,5%-29%
60846,4025,1131,80%-99%
60847,4025,453,80%-99%
60848,4025,1355,80%-99%
60849,4025,4254,30%-79%
60850,4025,1157,30%-79%
60851,4025,798,30%-79%
60852,4025,1349,30%-79%
60853,4025,433,30%-79%
60854,4025,1953,30%-79%
60855,4025,1276,30%-79%
60856,4025,1328,30%-79%
60857,4025,669,30%-79%
60858,4025,3043,30%-79%
60859,4025,4773,5%-29%
60860,4025,4256,5%-29%
60861,4025,3166,5%-29%
60862,4025,1368,5%-29%
60863,4025,2435,5%-29%
60864,4025,1016,5%-29%
60865,4025,627,5%-29%
60866,4025,321,5%-29%
60867,4025,2152,5%-29%
60868,4025,491,1%-4%
60869,4025,56,1%-4%
60870,4026,1110,80%-99%
60871,4026,1163,30%-79%
60872,4026,321,30%-79%
60873,4026,1322,5%-29%
60874,4026,163,5%-29%
60875,4026,41,5%-29%
60876,4026,43,5%-29%
60877,4026,3822,5%-29%
60878,4026,115,
60879,4026,57,
60880,4026,807,
60881,4026,4214,
60882,4028,2810,80%-99%
60883,4028,151,80%-99%
60884,4028,54,80%-99%
60885,4028,3790,80%-99%
60886,4028,1672,30%-79%
60887,4028,554,30%-79%
60888,4028,102,30%-79%
60889,4028,523,30%-79%
60890,4028,273,30%-79%
60891,4028,1690,30%-79%
60892,4028,289,30%-79%
60893,4028,108,30%-79%
60894,4028,484,30%-79%
60895,4028,129,30%-79%
60896,4028,269,30%-79%
60897,4028,380,5%-29%
60898,4028,104,5%-29%
60899,4028,113,5%-29%
60900,4028,3380,
60901,4028,11,
60902,4028,1332,
60903,4028,1518,
60904,4028,2682,
60905,4029,454,
60906,4029,33,
60907,4029,115,
60908,4029,4318,
60909,4029,1988,
60910,4029,451,
60911,4029,329,
60912,4029,4257,
60913,4029,2993,
60914,4029,170,
60915,4029,460,
60916,4029,4087,
60917,4029,2359,
60918,4030,11,
60919,4030,7133,
60920,4030,1461,
60921,4037,1417,80%-99%
60922,4037,4567,30%-79%
60923,4037,291,30%-79%
60924,4037,49,30%-79%
60925,4037,430,30%-79%
60926,4037,3771,30%-79%
60927,4037,2467,30%-79%
60928,4037,4070,30%-79%
60929,4037,1355,30%-79%
60930,4037,3265,30%-79%
60931,4037,434,30%-79%
60932,4037,40,30%-79%
60933,4037,3836,30%-79%
60934,4037,7158,30%-79%
60935,4037,2530,30%-79%
60936,4037,2292,30%-79%
60937,4037,447,5%-29%
60938,4037,660,5%-29%
60939,4037,53,5%-29%
60940,4037,3022,5%-29%
60941,4037,41,5%-29%
60942,4037,321,5%-29%
60943,4037,1399,5%-29%
60944,4037,491,1%-4%
60945,4037,5232,1%-4%
60946,4037,442,1%-4%
60947,4037,1397,1%-4%
60948,4037,1149,
60949,4037,115,
60950,4037,11,
60951,4037,3196,
60952,4037,608,
60953,4037,35,
60954,4037,2436,
60955,4037,2163,
60956,4037,2414,
60957,4037,1997,
60958,4038,2455,5%-29%
60959,4038,2153,
60960,4038,1149,
60961,4038,450,
60962,4038,115,
60963,4038,1157,
60964,4038,2465,
60965,4038,665,
60966,4038,2466,
60967,4038,53,
60968,4038,1966,
60969,4038,13,
60970,4038,1332,
60971,4038,1410,
60972,4038,1984,
60973,4038,2467,
60974,4038,2454,
60975,4038,1155,
60976,4038,60,
60977,4038,2468,
60978,4038,603,
60979,4038,1338,
60980,4038,2464,
60981,4038,2105,
60982,4038,2469,
60983,4038,2470,
60984,4038,26,
60985,4038,422,
60986,4038,2461,
60987,4038,2471,
60988,4038,29,
60989,4039,2913,80%-99%
60990,4039,881,80%-99%
60991,4039,4008,30%-79%
60992,4039,3524,5%-29%
60993,4039,3351,5%-29%
60994,4040,662,80%-99%
60995,4040,1672,80%-99%
60996,4040,5401,80%-99%
60997,4040,572,80%-99%
60998,4040,3055,30%-79%
60999,4040,791,30%-79%
61000,4040,1292,30%-79%
61001,4040,1055,5%-29%
61002,4040,115,
61003,4040,11,
61004,4040,3451,
61005,4040,3051,
61006,4041,1614,1%-4%
61007,4041,835,1%-4%
61008,4041,90,1%-4%
61009,4041,3738,1%-4%
61010,4041,868,1%-4%
61011,4041,259,1%-4%
61012,4041,1599,1%-4%
61013,4041,68,1%-4%
61014,4041,4,1%-4%
61015,4041,146,1%-4%
61016,4041,2993,1%-4%
61017,4041,2347,1%-4%
61018,4041,304,1%-4%
61019,4041,288,1%-4%
61020,4041,265,1%-4%
61021,4041,954,1%-4%
61022,4041,785,1%-4%
61023,4041,402,1%-4%
61024,4041,1820,1%-4%
61025,4041,1292,1%-4%
61026,4041,707,1%-4%
61027,4041,2902,1%-4%
61028,4041,7122,1%-4%
61029,4041,847,1%-4%
61030,4041,1269,1%-4%
61031,4041,2069,1%-4%
61032,4041,3446,1%-4%
61033,4041,5458,1%-4%
61034,4041,1318,1%-4%
61035,4041,129,1%-4%
61036,4041,1558,1%-4%
61037,4041,158,1%-4%
61038,4041,269,1%-4%
61039,4041,11,
61040,4041,680,
61041,4041,37,
61042,4041,844,
61043,4041,1958,
61044,4041,688,
61045,4041,302,
61046,4041,1559,
61047,4042,97,80%-99%
61048,4042,1818,80%-99%
61049,4042,821,80%-99%
61050,4042,54,80%-99%
61051,4042,289,80%-99%
61052,4042,1260,80%-99%
61053,4042,300,80%-99%
61054,4042,26,80%-99%
61055,4042,637,80%-99%
61056,4042,312,30%-79%
61057,4043,6767,80%-99%
61058,4043,821,80%-99%
61059,4043,122,30%-79%
61060,4043,1379,30%-79%
61061,4043,493,30%-79%
61062,4043,1878,30%-79%
61063,4043,1112,30%-79%
61064,4043,1516,30%-79%
61065,4043,972,30%-79%
61066,4043,125,30%-79%
61067,4043,336,30%-79%
61068,4043,2497,30%-79%
61069,4043,6772,30%-79%
61070,4043,2742,30%-79%
61071,4043,2026,5%-29%
61072,4043,974,5%-29%
61073,4043,4493,5%-29%
61074,4043,965,5%-29%
61075,4043,1956,5%-29%
61076,4043,1990,5%-29%
61077,4043,2304,5%-29%
61078,4043,2305,5%-29%
61079,4043,1008,5%-29%
61080,4043,35,5%-29%
61081,4043,6353,5%-29%
61082,4043,479,5%-29%
61083,4043,3067,5%-29%
61084,4047,1339,30%-79%
61085,4047,158,5%-29%
61086,4047,1101,
61087,4047,151,
61088,4047,115,
61089,4047,7124,
61090,4047,888,
61091,4047,4,
61092,4047,571,
61093,4047,2684,
61094,4047,6765,
61095,4047,1469,
61096,4047,3162,
61097,4047,3069,
61098,4047,1903,
61099,4047,129,
61100,4047,691,
61101,4047,1500,
61102,4049,5712,1%-4%
61103,4049,234,1%-4%
61104,4049,771,1%-4%
61105,4049,3507,1%-4%
61106,4049,383,1%-4%
61107,4049,265,1%-4%
61108,4049,646,1%-4%
61109,4049,108,1%-4%
61110,4049,3541,1%-4%
61111,4049,1450,1%-4%
61112,4049,5377,
61113,4049,380,
61114,4049,5355,
61115,4049,621,
61116,4049,4028,
61117,4049,1527,
61118,4049,3502,
61119,4049,104,
61120,4049,273,
61121,4049,1433,
61122,4049,955,
61123,4049,390,
61124,4049,809,
61125,4049,113,
61126,4049,324,
61127,4050,1464,
61128,4050,11,
61129,4050,2949,
61130,4050,2950,
61131,4050,680,
61132,4050,597,
61133,4050,5,
61134,4050,2247,
61135,4050,387,
61136,4050,1507,
61137,4050,604,
61138,4050,129,
61139,4051,348,
61140,4051,4530,
61141,4051,11,
61142,4051,2851,
61143,4051,1490,
61144,4051,2756,
61145,4051,685,
61146,4051,2101,
61147,4051,855,
61148,4051,5812,
61149,4051,1382,
61150,4051,5920,
61151,4053,5115,80%-99%
61152,4053,85,80%-99%
61153,4053,229,80%-99%
61154,4053,527,80%-99%
61155,4053,364,80%-99%
61156,4053,5400,80%-99%
61157,4053,306,80%-99%
61158,4053,4844,80%-99%
61159,4053,649,80%-99%
61160,4053,338,80%-99%
61161,4053,16,30%-79%
61162,4053,4348,30%-79%
61163,4053,2817,30%-79%
61164,4053,534,30%-79%
61165,4053,2694,30%-79%
61166,4053,2515,30%-79%
61167,4053,2066,30%-79%
61168,4053,2571,30%-79%
61169,4053,968,30%-79%
61170,4053,3517,30%-79%
61171,4053,261,30%-79%
61172,4053,538,30%-79%
61173,4053,238,30%-79%
61174,4053,4571,30%-79%
61175,4053,332,30%-79%
61176,4053,3587,30%-79%
61177,4053,4603,30%-79%
61178,4053,4238,30%-79%
61179,4053,21,30%-79%
61180,4053,1196,30%-79%
61181,4053,110,30%-79%
61182,4053,1645,30%-79%
61183,4053,4327,30%-79%
61184,4053,2541,30%-79%
